month  ;    ME1;    ME2;    ME3;    ME4;    ME5;    ME6;    ME7;    ME8;    ME9;   ME10
1963-02; -0.004; 0.0019;-0.0144;-0.0207;-0.0118; -0.017;-0.0195;-0.0151;-0.0166;-0.0249
1963-03; 0.0204; 0.0126; 0.0218; 0.0177; 0.0172; 0.0153; 0.0168; 0.0295; 0.0313; 0.0386
1963-04; 0.0312;  0.028; 0.0546; 0.0325; 0.0374; 0.0367; 0.0402; 0.0481; 0.0455; 0.0498
1963-05; 0.0647; 0.0408;  0.039; 0.0318; 0.0386; 0.0357;  0.026;  0.019; 0.0305; 0.0162
1963-06;-0.0174;-0.0102;-0.0148; -0.021;-0.0195;-0.0128;-0.0205;-0.0147;-0.0118;-0.0199
1963-07;-0.0032;-0.0049;-0.0182;-0.0089;-0.0118;-0.0201;-0.0117;-0.0154;-0.0032; 0.0033
1963-08; 0.0264; 0.0339; 0.0482; 0.0518;  0.063;  0.045; 0.0552; 0.0575; 0.0594; 0.0524
1963-09; 0.0012;-0.0181;-0.0219;-0.0197; -0.019;-0.0171;-0.0277;-0.0186;-0.0208;-0.0091
1963-10; 0.0049; 0.0039; 0.0269; 0.0285;   0.01;  0.017; 0.0149; 0.0105;  0.018; 0.0354
1963-11;-0.0204;-0.0211;-0.0061;-0.0179;-0.0121;-0.0171;-0.0016;-0.0033;-0.0021;-0.0056
1963-12;-0.0218;-0.0101;-0.0003; 0.0034; 0.0222; 0.0035; 0.0195;  0.012; 0.0179; 0.0259
1964-01; 0.0461; 0.0346; 0.0261; 0.0076; 0.0234; 0.0134; 0.0106; 0.0128; 0.0116; 0.0317
1964-02; 0.0272; 0.0242; 0.0285; 0.0333; 0.0229; 0.0228; 0.0296; 0.0301; 0.0203; 0.0148
1964-03; 0.0225; 0.0245; 0.0388; 0.0342; 0.0411; 0.0325; 0.0277; 0.0311; 0.0183; 0.0126
1964-04; 0.0005;-0.0069;-0.0068;-0.0044;-0.0107; -0.004;  0.003;-0.0104;-0.0052; 0.0091
1964-05; 0.0079; 0.0014; 0.0191; 0.0273; 0.0141; 0.0082; 0.0208; 0.0193; 0.0099; 0.0176
1964-06; 0.0116; 0.0113;  0.012; 0.0128; 0.0095; 0.0186; 0.0158; 0.0124; 0.0149; 0.0161
1964-07; 0.0374; 0.0251; 0.0365; 0.0177; 0.0181; 0.0298; 0.0209; 0.0213; 0.0336; 0.0168
1964-08;-0.0045;-0.0091;-0.0065;-0.0171;-0.0076;-0.0098;-0.0067; 0.0008; -0.013;-0.0131
1964-09; 0.0504; 0.0386; 0.0288;  0.031; 0.0282; 0.0298; 0.0363; 0.0376; 0.0314; 0.0278
1964-10; 0.0308; 0.0176; 0.0107; 0.0133;  0.015; 0.0265; 0.0129;  0.018; 0.0084; 0.0063
1964-11; 0.0009; 0.0028; 0.0053;-0.0157; 0.0006; 0.0081; 0.0004; 0.0006; 0.0031; 0.0029
1964-12;-0.0175;-0.0235;-0.0103; 0.0023;-0.0015;-0.0062;-0.0037;-0.0019;-0.0025; 0.0076
1965-01; 0.0833;  0.066; 0.0633; 0.0621; 0.0545; 0.0581;  0.052; 0.0519; 0.0458; 0.0309
1965-02; 0.0314;  0.026; 0.0371; 0.0411; 0.0448; 0.0316; 0.0273; 0.0274; 0.0257;-0.0041
1965-03; 0.0232;  0.025; 0.0113;-0.0014; 0.0069; 0.0037;-0.0006;-0.0015;-0.0064;-0.0153
1965-04; 0.0531; 0.0428; 0.0352; 0.0479;  0.048;  0.035; 0.0375; 0.0338; 0.0277; 0.0338
1965-05; -0.002;-0.0145;-0.0131;-0.0028;-0.0063;-0.0032;-0.0071;-0.0086;-0.0042;-0.0029
1965-06;-0.0987;-0.0989;-0.0845;-0.0908;-0.0806;-0.0803;-0.0785; -0.073;-0.0593;-0.0398
1965-07; 0.0266; 0.0337; 0.0356; 0.0341; 0.0331; 0.0352; 0.0268; 0.0369; 0.0246;  0.011
1965-08; 0.0406; 0.0456; 0.0409; 0.0539; 0.0743; 0.0516; 0.0399; 0.0439; 0.0346; 0.0244
1965-09; 0.0303; 0.0223; 0.0264; 0.0486; 0.0355; 0.0334; 0.0293; 0.0314; 0.0286; 0.0323
1965-10; 0.0805; 0.0662; 0.0582; 0.0603; 0.0565; 0.0479; 0.0372; 0.0411; 0.0334; 0.0218
1965-11; 0.0716; 0.0413; 0.0294; 0.0621; 0.0535;  0.038; 0.0351; 0.0316; 0.0174;-0.0124
1965-12; 0.0523; 0.0391; 0.0454;  0.052; 0.0224; 0.0311; 0.0307;  0.016; 0.0183; 0.0066
1966-01; 0.0861; 0.0665; 0.0636; 0.0514; 0.0429; 0.0411; 0.0248; 0.0356; 0.0278;-0.0046
1966-02; 0.0546; 0.0411; 0.0361; 0.0229;  0.026; 0.0236;   0.01; 0.0028;-0.0092; -0.019
1966-03; 0.0036;-0.0221;-0.0306;-0.0125;-0.0263;-0.0333;-0.0291;-0.0148;-0.0059;-0.0248
1966-04; 0.0696; 0.0575; 0.0776; 0.0479; 0.0372; 0.0378; 0.0333;   0.03; 0.0214; 0.0189
1966-05;-0.1294;-0.0948;-0.0954;-0.0997;-0.0898;-0.0764;-0.0709; -0.062;-0.0554;-0.0403
1966-06;-0.0017; 0.0102; 0.0061; 0.0003;-0.0026; 0.0058;-0.0088; 0.0112; -0.004;-0.0178
1966-07;-0.0204;-0.0142;-0.0108;-0.0242;-0.0085;-0.0097; -0.014;-0.0179;-0.0086;-0.0127
1966-08;-0.1174;-0.0946;-0.1134;   -0.1;-0.0935;-0.0879;-0.0916;-0.0823;-0.0818;-0.0673
1966-09;-0.0235;-0.0155;-0.0169; -0.014;-0.0121;-0.0179;-0.0111;-0.0127;-0.0139;-0.0021
1966-10;-0.0527;-0.0269;-0.0047; -0.016; 0.0089;  0.022; 0.0085; 0.0354; 0.0506;  0.054
1966-11; 0.0421; 0.0552; 0.0347; 0.0465; 0.0514; 0.0348; 0.0571;  0.027;   0.02; 0.0091
1966-12; 0.0165; 0.0209; 0.0257; 0.0188;  0.023; 0.0183; 0.0238; 0.0258; 0.0215;-0.0051
1967-01; 0.2059; 0.1646; 0.1878; 0.1774; 0.1318; 0.1434; 0.1096; 0.0911; 0.0836; 0.0701
1967-02; 0.0656; 0.0473; 0.0293; 0.0315; 0.0196; 0.0111; 0.0157; 0.0048; 0.0098; 0.0082
1967-03; 0.0681; 0.0679; 0.0712; 0.0686; 0.0534; 0.0578; 0.0535; 0.0515; 0.0444; 0.0383
1967-04; 0.0497; 0.0407; 0.0393;  0.037; 0.0409;  0.043; 0.0402; 0.0493; 0.0281; 0.0447
1967-05;-0.0037; -0.002;-0.0221;-0.0143;-0.0208;-0.0119;-0.0053;-0.0223;-0.0395;-0.0504
1967-06; 0.1337; 0.1105; 0.0707; 0.0863; 0.0568; 0.0545; 0.0448; 0.0369; 0.0204; 0.0145
1967-07; 0.1054; 0.0902; 0.0873; 0.0757; 0.0675;   0.06; 0.0528; 0.0581;  0.051;  0.041
1967-08; 0.0121;-0.0037; 0.0071;-0.0124;  0.003; 0.0002; 0.0026;-0.0038;-0.0038;-0.0088
1967-09; 0.0878; 0.0731; 0.0579; 0.0476; 0.0315; 0.0403; 0.0459; 0.0135; 0.0219; 0.0349
1967-10;-0.0111;-0.0233;-0.0333;-0.0175;-0.0341;-0.0241;-0.0383;-0.0526;-0.0488;-0.0181
1967-11;-0.0123; 0.0108; 0.0024; 0.0113; 0.0144; 0.0043; 0.0149; 0.0099; 0.0031; 0.0075
1967-12; 0.1158;  0.098; 0.0948; 0.0844; 0.0642; 0.0618; 0.0387; 0.0263; 0.0316; 0.0231
1968-01; 0.0609; 0.0065; 0.0064;-0.0094; -0.003;-0.0309;-0.0276;-0.0372;-0.0281;-0.0456
1968-02; -0.076;-0.0617; -0.057;-0.0603;-0.0385;-0.0476;-0.0474;-0.0419;-0.0337;-0.0235
1968-03;-0.0141;-0.0073;-0.0117;-0.0114;-0.0135; 0.0097; 0.0039;-0.0042;-0.0022; 0.0124
1968-04; 0.1706; 0.1729; 0.1454; 0.1505; 0.1198; 0.1302;  0.107; 0.1042; 0.0897; 0.0788
1968-05; 0.1448; 0.0845; 0.0962; 0.0668; 0.0576; 0.0597; 0.0503; 0.0376; 0.0268; 0.0098
1968-06; 0.0155;-0.0044;-0.0012;  0.008; 0.0207; 0.0002; 0.0213; 0.0162; 0.0229; 0.0086
1968-07;-0.0193;-0.0392;-0.0191;-0.0476;-0.0275;-0.0483;-0.0548;-0.0229; -0.023;-0.0154
1968-08; 0.0463; 0.0453; 0.0366;  0.027; 0.0421; 0.0252; 0.0128; 0.0242; 0.0161; 0.0133
1968-09;  0.073; 0.0672; 0.0691;  0.069; 0.0745; 0.0492; 0.0672; 0.0688; 0.0543; 0.0309
1968-10; 0.0001; 0.0037; 0.0135; 0.0013; 0.0142; 0.0122;  0.012; 0.0052; 0.0157; 0.0076
1968-11; 0.0729; 0.0699;  0.084; 0.0843; 0.0809; 0.0808; 0.0778; 0.0719; 0.0632; 0.0489
1968-12;  0.034; 0.0138;-0.0118;-0.0152;-0.0132;-0.0251;-0.0315;-0.0344;-0.0282;-0.0453
1969-01;-0.0033;-0.0097;-0.0065;-0.0046;-0.0073;  -0.02;-0.0195; 0.0037; 0.0005;-0.0097
1969-02;-0.1073;-0.1001;-0.0833;-0.0852; -0.081;-0.0749;-0.0759;-0.0687;-0.0599; -0.036
1969-03; 0.0324; 0.0304; 0.0308; 0.0189; 0.0253;  0.016;  0.019; 0.0221; 0.0103;  0.042
1969-04; 0.0028; 0.0092;  0.016; 0.0131; 0.0112;  0.011; 0.0197; 0.0093; 0.0194;  0.025
1969-05;   0.01; 0.0081; 0.0066;-0.0154; 0.0117;-0.0009; -0.001; 0.0033;-0.0074; 0.0067
1969-06;-0.1372; -0.132;-0.1162;-0.1104;-0.1109;-0.1051;-0.0903;-0.0754;-0.0652;-0.0476
1969-07;-0.1179;-0.1124; -0.098;-0.0898;-0.0862;-0.0849;-0.0733; -0.066;-0.0637;-0.0563
1969-08;  0.041; 0.0557; 0.0581; 0.0537; 0.0773; 0.0687; 0.0507; 0.0642;  0.039; 0.0507
1969-09;-0.0326;-0.0325;-0.0097;-0.0017;-0.0091; -0.011;-0.0155;-0.0198;-0.0091;-0.0304
1969-10; 0.1076; 0.0955; 0.0936; 0.0885; 0.0762; 0.0772;  0.078; 0.0685; 0.0709; 0.0416
1969-11;-0.0703;-0.0712;-0.0429;-0.0404;-0.0509;-0.0443;-0.0394;-0.0359;-0.0346;-0.0269
1969-12;-0.0869;-0.0636;-0.0694; -0.049;-0.0304;-0.0379;-0.0196;-0.0207;-0.0256;  -0.01
1970-01;-0.0189;-0.0587;-0.0542;-0.0532;-0.0627; -0.075;-0.0686;-0.0804;-0.0614;-0.0813
1970-02; 0.0284; 0.0383;  0.042;  0.041; 0.0375;  0.052; 0.0465; 0.0645; 0.0785; 0.0577
1970-03;-0.0412;-0.0342;-0.0267;-0.0295;-0.0157;-0.0086;-0.0019;-0.0056; -0.004; 0.0012
1970-04;-0.1884;-0.1688; -0.175;-0.1715; -0.145;-0.1496;-0.1326;-0.1137; -0.108;-0.0846
1970-05;-0.0967;-0.0916;-0.0957;-0.1139;-0.1029;-0.0989;-0.0916;-0.0837;-0.0703;-0.0473
1970-06;-0.0797;-0.0932;-0.0748;-0.0819;-0.0512;-0.0629;-0.0559;-0.0362;-0.0472;-0.0504
1970-07; 0.0398; 0.0588; 0.0732; 0.0739; 0.0865; 0.0626; 0.0883; 0.0873; 0.0732; 0.0733
1970-08; 0.0588; 0.0648; 0.0802; 0.0699; 0.0562; 0.0733; 0.0531; 0.0613; 0.0558;  0.045
1970-09; 0.1658; 0.1364; 0.1463; 0.1225; 0.0951; 0.0984; 0.0705; 0.0671; 0.0421; 0.0285
1970-10;-0.0866;-0.0658; -0.065;-0.0393;-0.0504; -0.044;-0.0418;-0.0377;-0.0213;-0.0051
1970-11;-0.0279; -0.004; 0.0168; 0.0299; 0.0385; 0.0356; 0.0506; 0.0525; 0.0633; 0.0543
1970-12;  0.092; 0.0947; 0.0777; 0.0913; 0.0779; 0.0842; 0.0891; 0.0817; 0.0639; 0.0521
1971-01; 0.1723; 0.1209; 0.1261; 0.0983; 0.1004; 0.0822; 0.0658;  0.078; 0.0513; 0.0345
1971-02;  0.068; 0.0484; 0.0225; 0.0366;  0.023; 0.0271; 0.0208; 0.0278; 0.0119; 0.0128
1971-03; 0.0615; 0.0541; 0.0558; 0.0611; 0.0731; 0.0556;  0.049; 0.0515;  0.034; 0.0402
1971-04; 0.0139; 0.0298; 0.0303; 0.0323;  0.049; 0.0475; 0.0412;  0.039; 0.0337; 0.0342
1971-05;-0.0665;-0.0545;-0.0528;-0.0398;-0.0393;-0.0374;-0.0254;-0.0386;-0.0278;-0.0383
1971-06;-0.0304;-0.0135;-0.0215; 0.0125;-0.0138;-0.0074; 0.0001; 0.0065; 0.0091; 0.0044
1971-07;-0.0677;-0.0649;-0.0578;-0.0544;-0.0335;-0.0578;-0.0404;-0.0454;-0.0379;-0.0381
1971-08; 0.0314; 0.0525; 0.0527; 0.0522; 0.0366;  0.065; 0.0608; 0.0465;  0.039; 0.0396
1971-09;-0.0019;-0.0011;-0.0132;-0.0034; -0.007;-0.0014;-0.0059;-0.0029;-0.0083;-0.0044
1971-10;-0.0693;-0.0611;-0.0564;-0.0414; -0.058;-0.0625;-0.0433;-0.0382;-0.0564;-0.0329
1971-11;-0.0554; -0.037;-0.0372;-0.0131;-0.0184;-0.0221;-0.0101;-0.0153;-0.0093; 0.0098
1971-12; 0.1269; 0.1237; 0.1381; 0.1179; 0.1041; 0.1146; 0.1139; 0.0957; 0.0982; 0.0804
1972-01; 0.1466; 0.1151; 0.0794; 0.0694; 0.0522; 0.0483;  0.044; 0.0232; 0.0218; 0.0169
1972-02; 0.0456; 0.0356;  0.036; 0.0403; 0.0231; 0.0454; 0.0348; 0.0172; 0.0346; 0.0305
1972-03;-0.0091; -0.005; 0.0053;  0.001; 0.0105; 0.0112; 0.0084; 0.0144;-0.0031; 0.0111
1972-04; 0.0064;-0.0014; 0.0157;  0.005; 0.0058; 0.0004; 0.0012;-0.0024; 0.0127; 0.0063
1972-05;-0.0287;-0.0186;-0.0318;-0.0031;-0.0109;-0.0018; 0.0231;-0.0033; 0.0082; 0.0256
1972-06;-0.0421;-0.0328;-0.0208;-0.0237;-0.0365;-0.0206;-0.0324;-0.0393;-0.0315;-0.0144
1972-07;-0.0374; -0.049;-0.0359;-0.0414; -0.022;-0.0241;-0.0286; -0.022;-0.0231; 0.0092
1972-08; -0.001;-0.0027; 0.0069; 0.0125; 0.0288; 0.0227; 0.0263; 0.0373;   0.05; 0.0373
1972-09;-0.0446;-0.0399;-0.0342;-0.0292;-0.0187;-0.0251;-0.0353;-0.0132;-0.0186; 0.0016
1972-10;-0.0319;-0.0209; -0.009;-0.0027;-0.0079;-0.0033;-0.0064; 0.0053; 0.0106; 0.0143
1972-11; 0.0426; 0.0485; 0.0612; 0.0594; 0.0569; 0.0545; 0.0724; 0.0735; 0.0681; 0.0398
1972-12; -0.029;-0.0168;-0.0248;-0.0123; 0.0002;-0.0069; -0.011;-0.0109;-0.0108; 0.0232
1973-01;-0.0284;-0.0504;-0.0509;-0.0705;-0.0613;-0.0623;-0.0649;-0.0508;-0.0679;-0.0056
1973-02;-0.0808;-0.0878;-0.0842;-0.0755;-0.0816; -0.075;-0.0593;-0.0582;-0.0367; -0.033
1973-03;-0.0236;-0.0293;-0.0236;-0.0235;-0.0279;-0.0277;-0.0241;-0.0278;-0.0132; 0.0028
1973-04;-0.0723;-0.0778;-0.0698;-0.0783;-0.0578;-0.0639;-0.0743;-0.0582;-0.0517;-0.0384
1973-05; -0.094;-0.0904;-0.0856;-0.0824;-0.0688;-0.0611;-0.0607;-0.0467;-0.0235; -0.007
1973-06;-0.0344;-0.0387;-0.0234;-0.0364;-0.0342;-0.0203;-0.0352;-0.0292;-0.0348; 0.0021
1973-07; 0.1213; 0.1267; 0.1282; 0.1213; 0.0968; 0.0918; 0.0955; 0.0956; 0.0729; 0.0348
1973-08;-0.0597;-0.0497;-0.0482;-0.0462;-0.0323;-0.0353;-0.0158;-0.0225;-0.0145;-0.0341
1973-09; 0.0736; 0.0953; 0.0982;  0.097; 0.0987; 0.1012; 0.1074; 0.0999; 0.0864; 0.0286
1973-10; 0.0015;-0.0113;-0.0079;-0.0056;-0.0088; 0.0064;-0.0025;-0.0078;-0.0152; 0.0024
1973-11;-0.1966;-0.1851;-0.1803;-0.1784;-0.1665;-0.1712;-0.1745; -0.153;-0.1214;-0.1006
1973-12;-0.0507;-0.0247;-0.0185;-0.0111;-0.0072; 0.0101; 0.0107; 0.0369; 0.0175; 0.0138
1974-01; 0.1398; 0.1096; 0.0963; 0.0777; 0.0628; 0.0647; 0.0339; 0.0238; 0.0143;-0.0196
1974-02; 0.0007;-0.0058; 0.0145; 0.0092; 0.0019;-0.0033;-0.0009; 0.0108; 0.0011;-0.0003
1974-03; 0.0164;-0.0047;-0.0103;-0.0073; -0.014;-0.0174;-0.0278;-0.0339;-0.0324;-0.0216
1974-04;-0.0514;-0.0583;-0.0698;-0.0519;-0.0561;-0.0535;-0.0649; -0.063;-0.0605;-0.0351
1974-05;-0.0734;-0.0753;-0.0796;-0.0727;-0.0772;-0.0834;-0.0797;-0.0639;-0.0657;-0.0186
1974-06;-0.0286;-0.0307;-0.0317; -0.028;-0.0275;-0.0436; -0.035;-0.0368;-0.0301;-0.0152
1974-07;-0.0561;-0.0552;-0.0512;-0.0482;-0.0447;-0.0291;-0.0532;-0.0451;-0.0605;-0.0866
1974-08;-0.0798;-0.0825;-0.0839;-0.0794;-0.0919;-0.0829;-0.0965;-0.0967;-0.1029;-0.0842
1974-09;-0.0769;-0.0875;-0.0894; -0.083;-0.0839;-0.0782;-0.0866;-0.0819;-0.0793;-0.1263
1974-10; 0.0702; 0.1032; 0.1012; 0.0952; 0.1008; 0.1171; 0.1555; 0.1491; 0.1804; 0.1807
1974-11;-0.0594;-0.0512;-0.0397;-0.0416;-0.0373;-0.0374; -0.034;-0.0182;-0.0209;-0.0462
1974-12; -0.085;-0.0654;-0.0628; -0.057;-0.0552;-0.0434;-0.0524;-0.0318;-0.0128;-0.0213
1975-01; 0.2713; 0.2817; 0.2541; 0.2464; 0.2526; 0.2074; 0.2234; 0.1894; 0.1523; 0.1082
1975-02; 0.0451;  0.049; 0.0522;  0.037; 0.0353; 0.0492;  0.037; 0.0398; 0.0457; 0.0711
1975-03; 0.0835; 0.0771; 0.0571; 0.0652; 0.0585; 0.0504;  0.063; 0.0486; 0.0308; 0.0197
1975-04; 0.0313; 0.0437; 0.0344;  0.033; 0.0468;  0.048; 0.0489; 0.0462; 0.0425;  0.049
1975-05; 0.0809; 0.0835; 0.0824; 0.0738; 0.0595; 0.0548; 0.0752; 0.0528; 0.0499; 0.0536
1975-06; 0.0746;  0.063; 0.0718;  0.065; 0.0563; 0.0553; 0.0597;   0.08; 0.0684; 0.0424
1975-07; 0.0077;-0.0239;-0.0344;-0.0288;-0.0383; -0.043;-0.0473;-0.0678;-0.0581;-0.0692
1975-08;-0.0591;-0.0587;-0.0556; -0.044;-0.0359;-0.0394;-0.0367;-0.0341;-0.0213;-0.0162
1975-09;-0.0335;-0.0364; -0.032;-0.0422;-0.0384;-0.0412;-0.0398;-0.0408;-0.0329;-0.0375
1975-10; 0.0071; 0.0237; 0.0269; 0.0282; 0.0176;  0.037; 0.0529; 0.0649; 0.0524; 0.0674
1975-11; 0.0169; 0.0217;  0.029; 0.0198; 0.0195; 0.0359; 0.0342; 0.0439; 0.0253; 0.0311
1975-12;-0.0134;-0.0056;-0.0147;-0.0113;-0.0052;  0.002; -0.002;-0.0103;-0.0004;-0.0154
1976-01; 0.2017; 0.1898; 0.1866; 0.1736; 0.1679; 0.1634; 0.1551; 0.1437; 0.1299; 0.1102
1976-02; 0.1233; 0.0967; 0.0834; 0.0803; 0.0583; 0.0578; 0.0407; 0.0241; 0.0157;-0.0171
1976-03; 0.0171; 0.0161; 0.0061; 0.0135; 0.0168; 0.0114; 0.0212;  0.016; 0.0097; 0.0368
1976-04;-0.0108;-0.0169;-0.0109;-0.0139;-0.0022;-0.0112;-0.0131;-0.0133;-0.0077; -0.011
1976-05;-0.0285;-0.0203;-0.0159;-0.0225;-0.0086;-0.0167;-0.0124;-0.0178;-0.0027;-0.0078
1976-06; 0.0202; 0.0304; 0.0293; 0.0393; 0.0531; 0.0579; 0.0478; 0.0575; 0.0494; 0.0428
1976-07;-0.0001; 0.0036; 0.0029;  0.008; 0.0022;-0.0036;-0.0024;-0.0008;-0.0077;-0.0084
1976-08;-0.0203;-0.0107;-0.0256;-0.0175;-0.0139;-0.0184;-0.0055;-0.0084;-0.0014; 0.0037
1976-09; 0.0152; 0.0242; 0.0272; 0.0364; 0.0262; 0.0254; 0.0216; 0.0225; 0.0235; 0.0254
1976-10;-0.0177;-0.0183;-0.0249;-0.0189;-0.0166;-0.0187; -0.025; -0.013;-0.0284;-0.0191
1976-11; 0.0227; 0.0437; 0.0389; 0.0353;  0.037; 0.0421; 0.0321; 0.0316; 0.0211;-0.0079
1976-12; 0.1053; 0.0893; 0.1036; 0.0905;  0.093; 0.0731; 0.0786; 0.0727; 0.0688; 0.0477
1977-01; 0.0529; 0.0313; 0.0205;  0.012; 0.0048;-0.0053;-0.0211;-0.0278;-0.0395;-0.0523
1977-02; 0.0041;-0.0019;-0.0121;-0.0063;-0.0108;-0.0252; -0.016; -0.024;-0.0237;-0.0137
1977-03; 0.0099; 0.0053; 0.0008; 0.0015; 0.0033; 0.0049; 0.0013; 0.0015; 0.0002;-0.0188
1977-04;  0.021; 0.0148; 0.0201; 0.0168; 0.0111; 0.0219; 0.0162; 0.0141; 0.0213;-0.0054
1977-05; 0.0066;-0.0017; -0.002; 0.0001;  0.001;-0.0019;-0.0068;-0.0084;-0.0015;-0.0177
1977-06; 0.0599; 0.0622; 0.0593; 0.0701; 0.0685; 0.0612; 0.0498; 0.0587; 0.0423; 0.0491
1977-07; 0.0178;  0.005; 0.0026;-0.0017;-0.0033;-0.0061;-0.0131;-0.0204; -0.021;-0.0134
1977-08;-0.0017;-0.0077;-0.0032;-0.0078;-0.0031;-0.0027;-0.0204;-0.0159;-0.0239;-0.0119
1977-09;  0.021; 0.0117; 0.0062; 0.0075; 0.0182; 0.0048;-0.0007; 0.0106;-0.0014;-0.0018
1977-10; -0.023;-0.0252;-0.0238;  -0.03; -0.022;-0.0308;-0.0271; -0.042;-0.0378;-0.0435
1977-11; 0.0763; 0.0858; 0.0861; 0.0769; 0.0671; 0.0698; 0.0656; 0.0676; 0.0434; 0.0318
1977-12; 0.0269; 0.0289; 0.0199; 0.0167; 0.0157; 0.0104; 0.0141; 0.0017; 0.0058;  0.005
1978-01;-0.0019;-0.0183;-0.0285;-0.0382;-0.0417; -0.044;-0.0539;-0.0554;-0.0538;-0.0627
1978-02; 0.0373; 0.0284; 0.0116; 0.0156; 0.0175; 0.0036; 0.0058;-0.0144;-0.0194;-0.0165
1978-03; 0.0755; 0.0708; 0.0677; 0.0615; 0.0529; 0.0538;   0.05; 0.0483; 0.0451; 0.0179
1978-04; 0.0836; 0.0805; 0.0806; 0.0779; 0.0752; 0.0759; 0.0712; 0.0692; 0.0767; 0.0923
1978-05; 0.0824; 0.0555; 0.0617;  0.047; 0.0542; 0.0468; 0.0397; 0.0303; 0.0291; 0.0067
1978-06;  0.008; 0.0055; 0.0001; 0.0031; 0.0034; 0.0017;  0.001;-0.0075;-0.0125;-0.0188
1978-07; 0.0486; 0.0571; 0.0592; 0.0699; 0.0551; 0.0473; 0.0631; 0.0682; 0.0518;  0.056
1978-08; 0.1037; 0.0701; 0.0815; 0.0838; 0.0703; 0.0812; 0.0511; 0.0513; 0.0359; 0.0301
1978-09; 0.0031; -0.012;-0.0138;-0.0114;-0.0146;-0.0226;-0.0156; -0.011;-0.0072;-0.0058
